transaction_id,timestamp,amount_sar,payment_method,machine_id,cycle_type,counterparty_raw
TXN-20250414-0015,2025-04-14 11:03:06,31.43,mada,M04,standard,
TXN-20250414-0016,2025-04-14 11:11:33,26.68,cash,M06,standard,SEC ELECTRICITY BILL 41220
TXN-20250414-0017,2025-04-14 11:22:21,33.03,mada,M02,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250414-0018,2025-04-14 11:56:54,38.63,cash,M03,standard,
TXN-20250414-0019,2025-04-14 12:09:42,38.9,credit,M07,standard,MADA PURCHASE HANGERS 55
TXN-20250414-0020,2025-04-14 12:28:40,20.47,credit,M05,quick_wash,GAZT ZATCA VAT PAYMENT
TXN-20250414-0021,2025-04-14 12:34:45,20.8,mada,M05,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250414-0022,2025-04-14 12:37:14,57.73,mada,M02,heavy_duty,
TXN-20250414-0023,2025-04-14 12:58:08,26.24,mada,M07,standard,شركة المنظفات الوطنية
TXN-20250414-0024,2025-04-14 13:02:08,25.96,mada,M04,standard,SEC ELECTRICITY BILL 41220
TXN-20250414-0025,2025-04-14 13:04:33,18.03,credit,M07,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250414-0026,2025-04-14 13:14:26,28.88,mada,M01,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250414-0027,2025-04-14 13:23:48,23.11,credit,M07,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250414-0028,2025-04-14 13:38:31,34.15,credit,M01,standard,شركة المنظفات الوطنية
TXN-20250414-0029,2025-04-14 13:39:54,17.58,mada,M04,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250414-0030,2025-04-14 13:42:34,45.33,credit,M06,heavy_duty,شركة المنظفات الوطنية
TXN-20250414-0031,2025-04-14 14:48:23,33.0,mada,M05,standard,NWC WATER AUTHORITY 6621
TXN-20250414-0032,2025-04-14 14:59:25,16.29,mada,M04,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250414-0033,2025-04-14 15:03:30,28.41,mada,M06,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250414-0034,2025-04-14 15:52:32,15.91,cash,M02,quick_wash,SPARE PARTS TRADING 902
TXN-20250414-0035,2025-04-14 17:30:46,36.58,mada,M01,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250414-0036,2025-04-14 17:30:46,40.72,mada,M04,heavy_duty,POS PURCHASE 2214 AL MALAZ
TXN-20250414-0037,2025-04-14 17:33:40,36.91,mada,M03,standard,
TXN-20250414-0038,2025-04-14 18:14:27,35.58,mada,M05,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250414-0039,2025-04-14 18:39:35,28.91,mada,M06,standard,شركة المنظفات الوطنية
TXN-20250414-0040,2025-04-14 18:40:07,20.13,cash,M08,quick_wash,مؤسسة الإيجار العقارية
TXN-20250414-0041,2025-04-14 18:52:17,37.95,mada,M05,standard,مؤسسة الإيجار العقارية
TXN-20250414-0042,2025-04-14 19:18:53,19.5,credit,M02,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250414-0043,2025-04-14 20:06:55,26.39,mada,M07,standard,NWC WATER AUTHORITY 6621
TXN-20250414-0044,2025-04-14 20:15:56,35.77,mada,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250414-0045,2025-04-14 20:25:16,67.33,mada,M04,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250414-0046,2025-04-14 20:35:36,48.07,credit,M02,heavy_duty,POS PURCHASE 2214 AL MALAZ
TXN-20250414-0047,2025-04-14 20:38:25,35.32,mada,M04,standard,مؤسسة الإيجار العقارية
TXN-20250414-0048,2025-04-14 20:48:37,16.06,cash,M01,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250414-0049,2025-04-14 20:50:09,29.73,mada,M05,standard,STC INVOICE 88120
TXN-20250414-0050,2025-04-14 20:56:14,40.17,cash,M07,heavy_duty,
TXN-20250414-0051,2025-04-14 21:41:15,31.67,mada,M02,standard,SEC ELECTRICITY BILL 41220
TXN-20250414-0052,2025-04-14 22:26:23,50.13,mada,M03,heavy_duty,GAZT ZATCA VAT PAYMENT
TXN-20250414-0053,2025-04-14 22:50:42,26.33,cash,M06,standard,SEC ELECTRICITY BILL 41220
TXN-20250414-0054,2025-04-14 23:11:51,39.8,mada,M02,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250414-0055,2025-04-14 23:41:53,40.76,cash,M02,heavy_duty,POS PURCHASE 2214 AL MALAZ
TXN-20250415-0001,2025-04-15 01:04:22,35.0,mada,M08,standard,
TXN-20250415-0002,2025-04-15 07:01:17,38.05,credit,M08,standard,شركة المنظفات الوطنية
TXN-20250415-0003,2025-04-15 07:12:40,84.58,credit,M03,dry_clean,SPARE PARTS TRADING 902
TXN-20250415-0004,2025-04-15 07:28:07,46.12,mada,M06,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250415-0005,2025-04-15 07:46:52,74.64,mada,M07,dry_clean,NWC WATER AUTHORITY 6621
TXN-20250415-0006,2025-04-15 08:24:14,16.02,credit,M07,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250415-0007,2025-04-15 08:25:20,22.21,mada,M06,quick_wash,STC INVOICE 88120
TXN-20250415-0008,2025-04-15 08:37:45,30.14,mada,M07,standard,MADA PURCHASE HANGERS 55
TXN-20250415-0009,2025-04-15 08:38:17,36.3,cash,M04,standard,
TXN-20250415-0010,2025-04-15 08:46:05,16.84,mada,M07,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250415-0011,2025-04-15 09:29:50,26.87,mada,M08,standard,
TXN-20250415-0012,2025-04-15 09:36:48,37.29,mada,M01,standard,
TXN-20250415-0013,2025-04-15 09:37:57,24.95,credit,M05,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250415-0014,2025-04-15 09:43:09,55.64,mada,M07,heavy_duty,SADAD BILL PAYMENT 5521099
TXN-20250415-0015,2025-04-15 09:58:47,38.4,cash,M01,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250415-0016,2025-04-15 09:59:37,16.3,cash,M05,quick_wash,مؤسسة الإيجار العقارية
TXN-20250415-0017,2025-04-15 10:01:29,26.16,mada,M01,standard,SADAD BILL PAYMENT 5521099
TXN-20250415-0018,2025-04-15 10:04:54,23.13,mada,M06,quick_wash,
TXN-20250415-0019,2025-04-15 10:35:53,41.77,cash,M02,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250415-0020,2025-04-15 10:37:53,22.48,credit,M08,quick_wash,شركة المنظفات الوطنية
TXN-20250415-0021,2025-04-15 10:46:17,15.19,mada,M05,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250415-0022,2025-04-15 10:52:36,20.8,mada,M06,quick_wash,
TXN-20250415-0023,2025-04-15 11:01:33,45.44,cash,M05,heavy_duty,
TXN-20250415-0024,2025-04-15 11:06:41,64.82,mada,M03,dry_clean,شركة المنظفات الوطنية
TXN-20250415-0025,2025-04-15 11:15:58,65.56,mada,M03,dry_clean,شركة المنظفات الوطنية
TXN-20250415-0026,2025-04-15 11:18:08,28.49,mada,M01,standard,SADAD BILL PAYMENT 5521099
TXN-20250415-0027,2025-04-15 11:49:11,37.49,mada,M04,standard,STC INVOICE 88120
TXN-20250415-0028,2025-04-15 11:52:14,31.08,credit,M02,standard,SPARE PARTS TRADING 902
TXN-20250415-0029,2025-04-15 11:57:50,113.43,mada,M07,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250415-0030,2025-04-15 12:22:32,24.15,mada,M02,quick_wash,
TXN-20250415-0031,2025-04-15 12:34:34,24.47,mada,M07,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250415-0032,2025-04-15 12:43:17,24.68,mada,M04,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250415-0033,2025-04-15 12:51:32,20.21,mada,M03,quick_wash,STC INVOICE 88120
TXN-20250415-0034,2025-04-15 12:57:44,26.4,mada,M01,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250415-0035,2025-04-15 13:20:48,32.7,mada,M03,standard,NWC WATER AUTHORITY 6621
TXN-20250415-0036,2025-04-15 13:27:33,21.43,mada,M05,quick_wash,شركة المنظفات الوطنية
TXN-20250415-0037,2025-04-15 13:30:09,26.3,mada,M02,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250415-0038,2025-04-15 13:38:03,34.84,mada,M05,standard,شركة المنظفات الوطنية
TXN-20250415-0039,2025-04-15 13:58:00,15.55,mada,M05,quick_wash,STC INVOICE 88120
TXN-20250415-0040,2025-04-15 14:02:50,19.56,credit,M07,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250415-0041,2025-04-15 14:04:08,19.25,mada,M02,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250415-0042,2025-04-15 14:27:52,35.11,credit,M03,standard,GAZT ZATCA VAT PAYMENT
TXN-20250415-0043,2025-04-15 14:30:09,16.32,credit,M02,quick_wash,STC INVOICE 88120
TXN-20250415-0044,2025-04-15 15:24:42,22.81,credit,M08,quick_wash,مؤسسة الإيجار العقارية
TXN-20250415-0045,2025-04-15 15:35:10,32.34,mada,M04,standard,شركة المنظفات الوطنية
TXN-20250415-0046,2025-04-15 15:46:04,36.43,credit,M02,standard,GAZT ZATCA VAT PAYMENT
TXN-20250415-0047,2025-04-15 16:30:27,116.7,mada,M01,dry_clean,شركة المنظفات الوطنية
TXN-20250415-0048,2025-04-15 17:21:49,15.67,mada,M01,quick_wash,شركة المنظفات الوطنية
TXN-20250415-0049,2025-04-15 17:32:20,16.63,mada,M06,quick_wash,شركة المنظفات الوطنية
TXN-20250415-0050,2025-04-15 17:37:19,40.7,mada,M02,heavy_duty,شركة المنظفات الوطنية
TXN-20250415-0051,2025-04-15 18:04:45,26.43,credit,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250415-0052,2025-04-15 18:10:26,31.08,mada,M08,standard,مؤسسة الإيجار العقارية
TXN-20250415-0053,2025-04-15 18:14:41,20.8,credit,M04,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250415-0054,2025-04-15 18:26:25,64.98,mada,M04,heavy_duty,PACKAGING SUPPLIES CO 118
TXN-20250415-0055,2025-04-15 18:28:51,35.18,mada,M08,standard,
TXN-20250415-0056,2025-04-15 18:31:25,36.93,mada,M07,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250415-0057,2025-04-15 18:58:37,25.93,cash,M03,standard,SADAD BILL PAYMENT 5521099
TXN-20250415-0058,2025-04-15 19:01:26,17.72,cash,M01,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250415-0059,2025-04-15 19:02:55,15.93,mada,M03,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250415-0060,2025-04-15 19:25:07,31.24,mada,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250415-0061,2025-04-15 19:33:27,15.54,mada,M06,quick_wash,GAZT ZATCA VAT PAYMENT
TXN-20250415-0062,2025-04-15 19:38:44,16.2,mada,M02,quick_wash,STC INVOICE 88120
TXN-20250415-0063,2025-04-15 19:44:25,18.06,mada,M02,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250415-0064,2025-04-15 19:47:30,58.3,mada,M01,heavy_duty,شركة المنظفات الوطنية
TXN-20250415-0065,2025-04-15 20:02:09,52.5,mada,M06,heavy_duty,STC INVOICE 88120
TXN-20250415-0066,2025-04-15 20:19:23,39.94,mada,M06,standard,مؤسسة الإيجار العقارية
TXN-20250415-0067,2025-04-15 20:26:29,48.62,mada,M01,heavy_duty,شركة المنظفات الوطنية
TXN-20250415-0068,2025-04-15 20:28:53,50.27,cash,M07,heavy_duty,شركة المنظفات الوطنية
TXN-20250415-0069,2025-04-15 20:37:43,60.81,cash,M04,dry_clean,SADAD BILL PAYMENT 5521099
TXN-20250415-0070,2025-04-15 21:38:00,23.74,mada,M02,quick_wash,
TXN-20250415-0071,2025-04-15 21:38:30,27.59,cash,M02,standard,SPARE PARTS TRADING 902
TXN-20250415-0072,2025-04-15 21:47:48,24.6,credit,M01,quick_wash,شركة المنظفات الوطنية
TXN-20250415-0073,2025-04-15 22:15:53,30.15,mada,M03,standard,STC INVOICE 88120
TXN-20250415-0074,2025-04-15 22:37:34,15.2,mada,M06,quick_wash,
TXN-20250415-0075,2025-04-15 22:59:48,27.99,cash,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250415-0076,2025-04-15 23:10:32,51.07,cash,M07,heavy_duty,شركة المنظفات الوطنية
TXN-20250416-0001,2025-04-16 07:01:23,99.96,cash,M04,dry_clean,POS PURCHASE 2214 AL MALAZ
TXN-20250416-0002,2025-04-16 08:35:27,32.55,cash,M06,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250416-0003,2025-04-16 08:58:39,37.29,mada,M05,standard,
TXN-20250416-0004,2025-04-16 08:59:30,55.33,mada,M03,heavy_duty,شركة المنظفات الوطنية
TXN-20250416-0005,2025-04-16 09:01:55,36.44,mada,M07,standard,MADA PURCHASE HANGERS 55
TXN-20250416-0006,2025-04-16 09:12:40,23.04,cash,M05,quick_wash,شركة المنظفات الوطنية
TXN-20250416-0007,2025-04-16 09:45:21,64.46,cash,M01,dry_clean,GAZT ZATCA VAT PAYMENT
TXN-20250416-0008,2025-04-16 09:52:02,20.47,mada,M02,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250416-0009,2025-04-16 09:56:01,17.97,mada,M01,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250416-0010,2025-04-16 09:59:30,15.91,mada,M07,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250416-0011,2025-04-16 10:01:36,26.53,mada,M02,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250416-0012,2025-04-16 10:17:08,30.34,cash,M04,standard,SEC ELECTRICITY BILL 41220
TXN-20250416-0013,2025-04-16 10:26:34,17.74,mada,M02,quick_wash,MADA PURCHASE HANGERS 55
TXN-20250416-0014,2025-04-16 10:35:10,43.17,credit,M02,heavy_duty,NWC WATER AUTHORITY 6621
TXN-20250416-0015,2025-04-16 10:45:36,17.89,mada,M02,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250416-0016,2025-04-16 12:20:56,58.97,mada,M01,heavy_duty,MADA PURCHASE HANGERS 55
TXN-20250416-0017,2025-04-16 12:42:15,16.92,mada,M03,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250416-0018,2025-04-16 12:44:16,87.5,mada,M03,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250416-0019,2025-04-16 13:02:11,48.52,cash,M06,heavy_duty,شركة المنظفات الوطنية
TXN-20250416-0020,2025-04-16 13:04:34,60.8,mada,M01,heavy_duty,SEC ELECTRICITY BILL 41220
TXN-20250416-0021,2025-04-16 13:22:29,100.82,credit,M06,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250416-0022,2025-04-16 13:25:28,52.16,mada,M04,heavy_duty,MADA PURCHASE HANGERS 55
TXN-20250416-0023,2025-04-16 13:34:21,104.12,mada,M08,dry_clean,MADA PURCHASE HANGERS 55
TXN-20250416-0024,2025-04-16 13:34:47,19.61,mada,M08,quick_wash,GAZT ZATCA VAT PAYMENT
TXN-20250416-0025,2025-04-16 13:53:25,38.16,mada,M06,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250416-0026,2025-04-16 14:01:23,31.71,credit,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250416-0027,2025-04-16 14:26:48,16.84,mada,M03,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250416-0028,2025-04-16 14:31:50,45.15,cash,M05,heavy_duty,شركة المنظفات الوطنية
TXN-20250416-0029,2025-04-16 14:47:00,19.89,mada,M07,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250416-0030,2025-04-16 14:53:14,28.07,cash,M07,standard,
TXN-20250416-0031,2025-04-16 15:22:01,37.27,cash,M07,standard,GAZT ZATCA VAT PAYMENT
TXN-20250416-0032,2025-04-16 15:26:41,35.84,mada,M07,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250416-0033,2025-04-16 15:54:43,17.68,mada,M04,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250416-0034,2025-04-16 16:13:24,16.96,credit,M06,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250416-0035,2025-04-16 16:17:11,48.04,mada,M06,heavy_duty,GAZT ZATCA VAT PAYMENT
TXN-20250416-0036,2025-04-16 16:50:27,22.02,cash,M08,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250416-0037,2025-04-16 17:39:40,22.29,mada,M06,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250416-0038,2025-04-16 17:41:40,15.04,credit,M07,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250416-0039,2025-04-16 17:44:15,55.07,cash,M03,heavy_duty,STC INVOICE 88120
TXN-20250416-0040,2025-04-16 17:51:44,17.85,mada,M07,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250416-0041,2025-04-16 17:57:51,44.87,mada,M04,heavy_duty,STC INVOICE 88120
TXN-20250416-0042,2025-04-16 17:58:05,19.1,credit,M07,quick_wash,STC INVOICE 88120
TXN-20250416-0043,2025-04-16 18:01:38,53.32,mada,M02,heavy_duty,SEC ELECTRICITY BILL 41220
TXN-20250416-0044,2025-04-16 18:02:57,23.76,cash,M07,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250416-0045,2025-04-16 18:20:10,15.27,mada,M01,quick_wash,
TXN-20250416-0046,2025-04-16 18:38:29,90.58,mada,M05,dry_clean,POS PURCHASE 2214 AL MALAZ
TXN-20250416-0047,2025-04-16 18:45:28,52.63,cash,M01,heavy_duty,
TXN-20250416-0048,2025-04-16 18:57:04,58.08,mada,M06,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250416-0049,2025-04-16 19:36:20,38.85,mada,M07,standard,شركة المنظفات الوطنية
TXN-20250416-0050,2025-04-16 19:38:11,28.82,mada,M01,standard,
TXN-20250416-0051,2025-04-16 19:50:39,20.67,cash,M02,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250416-0052,2025-04-16 20:47:23,21.26,mada,M03,quick_wash,STC INVOICE 88120
TXN-20250416-0053,2025-04-16 20:54:57,23.86,mada,M04,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250416-0054,2025-04-16 21:04:08,16.98,mada,M07,quick_wash,شركة المنظفات الوطنية
TXN-20250416-0055,2025-04-16 21:37:22,32.49,mada,M06,standard,NWC WATER AUTHORITY 6621
TXN-20250416-0056,2025-04-16 21:37:30,23.03,cash,M03,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250416-0057,2025-04-16 22:00:20,17.57,mada,M08,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250416-0058,2025-04-16 22:10:22,36.74,credit,M03,standard,
TXN-20250416-0059,2025-04-16 23:09:48,27.12,credit,M04,standard,SADAD BILL PAYMENT 5521099
TXN-20250416-0060,2025-04-16 23:30:32,15.73,cash,M07,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250417-0001,2025-04-17 05:34:12,60.69,credit,M03,heavy_duty,شركة المنظفات الوطنية
TXN-20250417-0002,2025-04-17 07:23:43,16.74,cash,M03,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250417-0003,2025-04-17 07:49:24,19.6,cash,M03,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250417-0004,2025-04-17 08:08:55,68.63,cash,M06,dry_clean,
TXN-20250417-0005,2025-04-17 08:10:11,19.14,cash,M06,quick_wash,شركة المنظفات الوطنية
TXN-20250417-0006,2025-04-17 08:32:46,19.43,mada,M03,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250417-0007,2025-04-17 08:39:00,31.61,credit,M01,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250417-0008,2025-04-17 08:39:08,36.94,mada,M08,standard,شركة المنظفات الوطنية
TXN-20250417-0009,2025-04-17 08:42:34,23.89,mada,M06,quick_wash,GAZT ZATCA VAT PAYMENT
TXN-20250417-0010,2025-04-17 08:53:15,29.49,cash,M07,standard,
TXN-20250417-0011,2025-04-17 08:53:36,37.85,mada,M01,standard,SPARE PARTS TRADING 902
TXN-20250417-0012,2025-04-17 08:54:45,38.29,cash,M07,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250417-0013,2025-04-17 08:55:32,52.63,credit,M03,heavy_duty,NWC WATER AUTHORITY 6621
TXN-20250417-0014,2025-04-17 08:58:38,18.36,mada,M01,quick_wash,شركة المنظفات الوطنية
TXN-20250417-0015,2025-04-17 09:03:29,24.48,cash,M08,quick_wash,شركة المنظفات الوطنية
TXN-20250417-0016,2025-04-17 09:05:55,27.71,cash,M02,standard,شركة المنظفات الوطنية
TXN-20250417-0017,2025-04-17 09:14:32,52.88,cash,M03,heavy_duty,مؤسسة الإيجار العقارية
TXN-20250417-0018,2025-04-17 09:28:10,30.68,credit,M05,standard,SEC ELECTRICITY BILL 41220
TXN-20250417-0019,2025-04-17 09:31:14,29.03,mada,M03,standard,SADAD BILL PAYMENT 5521099
TXN-20250417-0020,2025-04-17 09:38:52,27.97,mada,M02,standard,STC INVOICE 88120
TXN-20250417-0021,2025-04-17 09:47:13,83.89,mada,M06,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250417-0022,2025-04-17 10:27:59,25.74,mada,M06,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250417-0023,2025-04-17 10:49:06,38.6,mada,M01,standard,NWC WATER AUTHORITY 6621
TXN-20250417-0024,2025-04-17 11:40:33,45.76,cash,M01,heavy_duty,POS PURCHASE 2214 AL MALAZ
TXN-20250417-0025,2025-04-17 12:11:55,21.86,credit,M02,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250417-0026,2025-04-17 12:14:52,35.53,credit,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250417-0027,2025-04-17 12:23:33,24.34,cash,M07,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250417-0028,2025-04-17 12:26:14,19.49,cash,M01,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250417-0029,2025-04-17 12:37:07,63.12,mada,M08,heavy_duty,شركة المنظفات الوطنية
TXN-20250417-0030,2025-04-17 12:43:16,36.24,cash,M03,standard,NWC WATER AUTHORITY 6621
TXN-20250417-0031,2025-04-17 12:45:21,34.34,mada,M06,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250417-0032,2025-04-17 12:48:28,17.69,mada,M03,quick_wash,شركة المنظفات الوطنية
TXN-20250417-0033,2025-04-17 12:48:45,35.72,cash,M02,standard,STC INVOICE 88120
TXN-20250417-0034,2025-04-17 12:50:56,45.96,mada,M05,heavy_duty,مؤسسة الإيجار العقارية
TXN-20250417-0035,2025-04-17 12:51:30,18.72,mada,M07,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250417-0036,2025-04-17 12:54:54,39.44,cash,M07,standard,SPARE PARTS TRADING 902
TXN-20250417-0037,2025-04-17 13:53:19,25.15,mada,M07,standard,SADAD BILL PAYMENT 5521099
TXN-20250417-0038,2025-04-17 13:55:53,20.6,mada,M03,quick_wash,SPARE PARTS TRADING 902
TXN-20250417-0039,2025-04-17 14:02:59,25.78,cash,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250417-0040,2025-04-17 14:38:41,15.91,credit,M06,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250417-0041,2025-04-17 15:04:09,58.18,credit,M03,heavy_duty,STC INVOICE 88120
TXN-20250417-0042,2025-04-17 15:09:24,55.68,mada,M05,heavy_duty,SADAD BILL PAYMENT 5521099
TXN-20250417-0043,2025-04-17 15:11:36,15.67,credit,M04,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250417-0044,2025-04-17 15:16:01,42.0,mada,M05,heavy_duty,PACKAGING SUPPLIES CO 118
TXN-20250417-0045,2025-04-17 15:26:24,38.52,credit,M05,standard,PACKAGING SUPPLIES CO 118
TXN-20250417-0046,2025-04-17 15:37:42,24.25,credit,M03,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250417-0047,2025-04-17 16:12:20,51.5,cash,M02,heavy_duty,STC INVOICE 88120
TXN-20250417-0048,2025-04-17 16:12:30,89.13,mada,M06,dry_clean,GAZT ZATCA VAT PAYMENT
TXN-20250417-0049,2025-04-17 17:19:56,26.29,mada,M03,standard,شركة المنظفات الوطنية
TXN-20250417-0050,2025-04-17 17:22:03,22.44,cash,M01,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250417-0051,2025-04-17 17:28:49,33.78,mada,M02,standard,مؤسسة الإيجار العقارية
TXN-20250417-0052,2025-04-17 17:41:33,17.85,mada,M06,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250417-0053,2025-04-17 17:44:12,63.88,mada,M06,heavy_duty,شركة المنظفات الوطنية
TXN-20250417-0054,2025-04-17 17:45:51,31.05,cash,M04,standard,شركة المنظفات الوطنية
TXN-20250417-0055,2025-04-17 17:46:45,35.46,mada,M05,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250417-0056,2025-04-17 17:53:35,36.21,mada,M01,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250417-0057,2025-04-17 18:07:31,23.81,mada,M08,quick_wash,SPARE PARTS TRADING 902
TXN-20250417-0058,2025-04-17 18:38:55,41.5,mada,M08,heavy_duty,NWC WATER AUTHORITY 6621
TXN-20250417-0059,2025-04-17 18:39:33,38.23,credit,M07,standard,SPARE PARTS TRADING 902
TXN-20250417-0060,2025-04-17 18:51:15,52.55,mada,M01,heavy_duty,SEC ELECTRICITY BILL 41220
TXN-20250417-0061,2025-04-17 19:08:22,25.74,mada,M03,standard,
TXN-20250417-0062,2025-04-17 19:10:47,27.66,cash,M03,standard,SADAD BILL PAYMENT 5521099
TXN-20250417-0063,2025-04-17 19:24:10,58.72,mada,M06,heavy_duty,STC INVOICE 88120
TXN-20250417-0064,2025-04-17 19:25:13,22.69,credit,M08,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250417-0065,2025-04-17 19:26:27,33.95,mada,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250417-0066,2025-04-17 19:32:59,32.12,mada,M04,standard,SADAD BILL PAYMENT 5521099
TXN-20250417-0067,2025-04-17 19:48:48,39.05,mada,M07,standard,شركة المنظفات الوطنية
TXN-20250417-0068,2025-04-17 20:06:21,21.05,mada,M01,quick_wash,شركة المنظفات الوطنية
TXN-20250417-0069,2025-04-17 20:07:09,22.28,mada,M05,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250417-0070,2025-04-17 20:07:38,28.01,mada,M06,standard,NWC WATER AUTHORITY 6621
