transaction_id,timestamp,amount_sar,payment_method,basket_size,category,counterparty_raw
MINI-20250410-0261,2025-04-10 21:15:41,27.62,mada,small_basket,household,SADAD BILL PAYMENT 33120
MINI-20250410-0262,2025-04-10 21:15:54,30.96,mada,small_basket,personal_care,شركة أغذية الطازج للتوزيع
MINI-20250410-0263,2025-04-10 21:19:52,19.62,mada,small_basket,groceries,SEC ELECTRICITY BILL 22190
MINI-20250410-0264,2025-04-10 21:23:31,54.27,credit,medium_basket,snacks,SEC ELECTRICITY BILL 22190
MINI-20250410-0265,2025-04-10 21:33:07,173.54,cash,medium_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250410-0266,2025-04-10 21:37:29,45.53,cash,medium_basket,groceries,CLEANING SUPPLIES CO 902
MINI-20250410-0267,2025-04-10 21:41:26,422.06,mada,large_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250410-0268,2025-04-10 21:49:47,112.24,mada,medium_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250410-0269,2025-04-10 22:18:19,116.5,mada,medium_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250410-0270,2025-04-10 22:19:40,165.21,cash,medium_basket,household,
MINI-20250410-0271,2025-04-10 22:27:02,63.01,mada,medium_basket,beverages,SEC ELECTRICITY BILL 22190
MINI-20250410-0272,2025-04-10 22:32:55,14.82,cash,small_basket,household,شركة أغذية الطازج للتوزيع
MINI-20250410-0273,2025-04-10 22:39:44,19.58,mada,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250410-0274,2025-04-10 23:17:42,24.32,mada,small_basket,beverages,STC INVOICE 66120
MINI-20250410-0275,2025-04-10 23:29:40,91.45,cash,medium_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250410-0276,2025-04-10 23:41:02,31.29,mada,small_basket,groceries,
MINI-20250410-0277,2025-04-10 23:48:24,51.54,mada,medium_basket,household,
MINI-20250411-0001,2025-04-11 00:25:50,29.36,cash,small_basket,household,SEC ELECTRICITY BILL 22190
MINI-20250411-0002,2025-04-11 00:28:18,72.86,cash,medium_basket,beverages,
MINI-20250411-0003,2025-04-11 01:38:41,23.71,cash,small_basket,snacks,SADAD BILL PAYMENT 33120
MINI-20250411-0004,2025-04-11 02:04:59,95.74,mada,medium_basket,beverages,CLEANING SUPPLIES CO 902
MINI-20250411-0005,2025-04-11 02:59:24,58.24,cash,medium_basket,snacks,شركة أغذية الطازج للتوزيع
MINI-20250411-0006,2025-04-11 03:33:30,9.56,cash,small_basket,household,NADEC FOODS SUPPLY 2214
MINI-20250411-0007,2025-04-11 06:02:56,114.11,cash,medium_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250411-0008,2025-04-11 06:03:47,40.8,mada,small_basket,household,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0009,2025-04-11 06:04:27,23.91,mada,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250411-0010,2025-04-11 07:00:52,43.36,mada,small_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250411-0011,2025-04-11 07:02:05,163.57,credit,medium_basket,household,
MINI-20250411-0012,2025-04-11 07:17:53,436.1,cash,large_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250411-0013,2025-04-11 07:21:48,110.34,cash,medium_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0014,2025-04-11 07:24:16,107.75,cash,medium_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250411-0015,2025-04-11 07:25:18,34.39,mada,small_basket,personal_care,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0016,2025-04-11 07:29:14,44.08,cash,small_basket,groceries,
MINI-20250411-0017,2025-04-11 07:31:54,116.44,cash,medium_basket,groceries,
MINI-20250411-0018,2025-04-11 07:37:05,22.32,credit,small_basket,groceries,STC INVOICE 66120
MINI-20250411-0019,2025-04-11 07:38:34,26.4,credit,small_basket,household,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0020,2025-04-11 07:42:48,157.36,mada,medium_basket,beverages,POS PURCHASE 8891 AL NASEEM
MINI-20250411-0021,2025-04-11 07:43:31,22.22,mada,small_basket,beverages,CLEANING SUPPLIES CO 902
MINI-20250411-0022,2025-04-11 07:53:46,30.97,mada,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0023,2025-04-11 07:53:58,31.17,mada,small_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0024,2025-04-11 07:57:09,406.85,cash,large_basket,snacks,POS PURCHASE 8891 AL NASEEM
MINI-20250411-0025,2025-04-11 08:12:15,44.18,mada,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0026,2025-04-11 08:13:05,163.17,cash,medium_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250411-0027,2025-04-11 08:17:48,35.15,cash,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0028,2025-04-11 08:25:30,66.11,cash,medium_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250411-0029,2025-04-11 08:31:24,169.08,mada,medium_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250411-0030,2025-04-11 08:33:18,25.65,cash,small_basket,household,NADEC FOODS SUPPLY 2214
MINI-20250411-0031,2025-04-11 08:33:31,120.84,cash,medium_basket,personal_care,
MINI-20250411-0032,2025-04-11 08:35:35,12.19,mada,small_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0033,2025-04-11 08:35:47,431.68,credit,large_basket,beverages,مؤسسة العقار للإيجار
MINI-20250411-0034,2025-04-11 08:37:47,17.21,cash,small_basket,snacks,SEC ELECTRICITY BILL 22190
MINI-20250411-0035,2025-04-11 08:39:54,147.68,mada,medium_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0036,2025-04-11 08:42:45,37.74,credit,small_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0037,2025-04-11 08:43:13,256.93,mada,large_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250411-0038,2025-04-11 08:43:13,174.88,mada,medium_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250411-0039,2025-04-11 08:43:15,34.99,cash,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0040,2025-04-11 08:44:57,98.79,credit,medium_basket,groceries,
MINI-20250411-0041,2025-04-11 08:45:46,50.83,cash,medium_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0042,2025-04-11 08:49:15,212.08,mada,large_basket,snacks,POS PURCHASE 8891 AL NASEEM
MINI-20250411-0043,2025-04-11 08:54:03,14.51,mada,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0044,2025-04-11 08:56:40,8.98,cash,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250411-0045,2025-04-11 09:00:10,330.82,cash,large_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250411-0046,2025-04-11 09:00:58,24.96,mada,small_basket,personal_care,SEC ELECTRICITY BILL 22190
MINI-20250411-0047,2025-04-11 09:05:33,25.9,mada,small_basket,personal_care,شركة أغذية الطازج للتوزيع
MINI-20250411-0048,2025-04-11 09:07:25,102.62,mada,medium_basket,personal_care,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0049,2025-04-11 09:08:03,380.78,mada,large_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250411-0050,2025-04-11 09:12:20,73.85,mada,medium_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250411-0051,2025-04-11 09:14:14,358.18,cash,large_basket,snacks,مؤسسة العقار للإيجار
MINI-20250411-0052,2025-04-11 09:15:26,26.86,mada,small_basket,household,STC INVOICE 66120
MINI-20250411-0053,2025-04-11 09:15:46,381.65,cash,large_basket,beverages,SADAD BILL PAYMENT 33120
MINI-20250411-0054,2025-04-11 09:18:46,129.88,cash,medium_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250411-0055,2025-04-11 09:22:15,115.32,mada,medium_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250411-0056,2025-04-11 09:30:05,167.49,cash,medium_basket,snacks,
MINI-20250411-0057,2025-04-11 09:36:06,42.8,mada,small_basket,snacks,SADAD BILL PAYMENT 33120
MINI-20250411-0058,2025-04-11 09:36:07,11.45,cash,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250411-0059,2025-04-11 09:44:31,72.35,mada,medium_basket,groceries,CLEANING SUPPLIES CO 902
MINI-20250411-0060,2025-04-11 09:47:29,299.55,mada,large_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250411-0061,2025-04-11 09:49:26,15.22,mada,small_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250411-0062,2025-04-11 09:50:04,337.34,mada,large_basket,groceries,GAZT ZATCA VAT PAYMENT
MINI-20250411-0063,2025-04-11 09:51:07,14.35,mada,small_basket,snacks,شركة أغذية الطازج للتوزيع
MINI-20250411-0064,2025-04-11 09:51:10,348.33,cash,large_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0065,2025-04-11 09:57:59,29.59,mada,small_basket,beverages,GAZT ZATCA VAT PAYMENT
MINI-20250411-0066,2025-04-11 10:02:39,382.46,mada,large_basket,personal_care,
MINI-20250411-0067,2025-04-11 10:04:29,171.25,cash,medium_basket,snacks,SADAD BILL PAYMENT 33120
MINI-20250411-0068,2025-04-11 10:09:08,115.89,mada,medium_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250411-0069,2025-04-11 10:15:15,40.13,mada,small_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250411-0070,2025-04-11 10:17:15,185.66,cash,large_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250411-0071,2025-04-11 10:23:36,9.5,mada,small_basket,beverages,SADAD BILL PAYMENT 33120
MINI-20250411-0072,2025-04-11 10:32:31,25.35,mada,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250411-0073,2025-04-11 10:36:42,92.23,mada,medium_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0074,2025-04-11 10:37:56,420.6,mada,large_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0075,2025-04-11 10:38:56,10.89,mada,small_basket,snacks,SADAD BILL PAYMENT 33120
MINI-20250411-0076,2025-04-11 10:45:05,17.19,mada,small_basket,personal_care,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0077,2025-04-11 10:50:25,165.56,mada,medium_basket,household,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0078,2025-04-11 11:02:32,79.92,cash,medium_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250411-0079,2025-04-11 11:05:02,41.78,cash,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250411-0080,2025-04-11 11:07:12,79.64,mada,medium_basket,groceries,SEC ELECTRICITY BILL 22190
MINI-20250411-0081,2025-04-11 11:16:00,84.04,mada,medium_basket,snacks,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0082,2025-04-11 11:21:40,31.09,mada,small_basket,snacks,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0083,2025-04-11 11:24:53,30.42,mada,small_basket,snacks,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0084,2025-04-11 11:32:17,64.08,cash,medium_basket,personal_care,GAZT ZATCA VAT PAYMENT
MINI-20250411-0085,2025-04-11 11:32:47,168.71,credit,medium_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250411-0086,2025-04-11 11:36:28,52.66,mada,medium_basket,groceries,مؤسسة العقار للإيجار
MINI-20250411-0087,2025-04-11 11:54:06,180.35,cash,large_basket,household,مؤسسة العقار للإيجار
MINI-20250411-0088,2025-04-11 11:58:39,135.63,credit,medium_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250411-0089,2025-04-11 12:01:03,40.44,mada,small_basket,household,NADEC FOODS SUPPLY 2214
MINI-20250411-0090,2025-04-11 12:01:32,42.72,cash,small_basket,beverages,
MINI-20250411-0091,2025-04-11 12:02:33,48.66,cash,medium_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0092,2025-04-11 12:14:52,19.56,cash,small_basket,snacks,شركة أغذية الطازج للتوزيع
MINI-20250411-0093,2025-04-11 12:16:00,30.87,cash,small_basket,personal_care,ALMARAI DISTRIBUTION 8832
MINI-20250411-0094,2025-04-11 12:19:43,391.24,mada,large_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250411-0095,2025-04-11 12:23:40,82.76,mada,medium_basket,snacks,CLEANING SUPPLIES CO 902
MINI-20250411-0096,2025-04-11 12:34:03,21.55,mada,small_basket,personal_care,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0097,2025-04-11 12:34:09,19.19,cash,small_basket,snacks,POS PURCHASE 8891 AL NASEEM
MINI-20250411-0098,2025-04-11 12:37:14,102.4,mada,medium_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0099,2025-04-11 12:40:43,121.52,cash,medium_basket,groceries,
MINI-20250411-0100,2025-04-11 12:42:13,162.27,mada,medium_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0101,2025-04-11 12:42:43,174.71,mada,medium_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0102,2025-04-11 12:44:44,91.1,mada,medium_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250411-0103,2025-04-11 12:44:52,130.69,mada,medium_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250411-0104,2025-04-11 12:45:09,70.5,cash,medium_basket,personal_care,SEC ELECTRICITY BILL 22190
MINI-20250411-0105,2025-04-11 12:47:20,379.69,mada,large_basket,personal_care,NADEC FOODS SUPPLY 2214
MINI-20250411-0106,2025-04-11 12:52:26,314.91,cash,large_basket,beverages,SEC ELECTRICITY BILL 22190
MINI-20250411-0107,2025-04-11 12:52:38,132.34,mada,medium_basket,beverages,SADAD BILL PAYMENT 33120
MINI-20250411-0108,2025-04-11 12:56:24,29.5,cash,small_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250411-0109,2025-04-11 13:01:48,25.02,mada,small_basket,personal_care,STC INVOICE 66120
MINI-20250411-0110,2025-04-11 13:01:55,20.8,cash,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250411-0111,2025-04-11 13:09:32,161.35,cash,medium_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250411-0112,2025-04-11 13:14:58,35.11,mada,small_basket,snacks,
MINI-20250411-0113,2025-04-11 13:19:35,271.37,cash,large_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250411-0114,2025-04-11 13:22:46,152.06,mada,medium_basket,beverages,
MINI-20250411-0115,2025-04-11 13:27:57,42.23,mada,small_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250411-0116,2025-04-11 13:28:54,40.32,mada,small_basket,household,مؤسسة العقار للإيجار
MINI-20250411-0117,2025-04-11 13:29:41,377.54,mada,large_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0118,2025-04-11 13:29:47,29.68,mada,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250411-0119,2025-04-11 13:32:50,27.37,mada,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250411-0120,2025-04-11 13:39:40,119.13,mada,medium_basket,groceries,
MINI-20250411-0121,2025-04-11 13:40:40,326.12,mada,large_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250411-0122,2025-04-11 13:44:46,82.21,mada,medium_basket,household,SADAD BILL PAYMENT 33120
MINI-20250411-0123,2025-04-11 13:45:31,10.08,cash,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250411-0124,2025-04-11 13:45:32,20.53,mada,small_basket,snacks,شركة أغذية الطازج للتوزيع
MINI-20250411-0125,2025-04-11 13:54:56,51.6,mada,medium_basket,beverages,STC INVOICE 66120
MINI-20250411-0126,2025-04-11 13:55:38,130.73,mada,medium_basket,beverages,STC INVOICE 66120
MINI-20250411-0127,2025-04-11 13:58:37,44.96,cash,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250411-0128,2025-04-11 13:59:00,31.26,credit,small_basket,household,SEC ELECTRICITY BILL 22190
MINI-20250411-0129,2025-04-11 14:03:35,22.04,cash,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0130,2025-04-11 14:05:53,123.88,mada,medium_basket,household,CLEANING SUPPLIES CO 902
MINI-20250411-0131,2025-04-11 14:07:30,13.95,credit,small_basket,household,POS PURCHASE 8891 AL NASEEM
MINI-20250411-0132,2025-04-11 14:08:08,105.34,cash,medium_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250411-0133,2025-04-11 14:14:35,40.56,cash,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250411-0134,2025-04-11 14:18:21,10.55,mada,small_basket,household,شركة أغذية الطازج للتوزيع
MINI-20250411-0135,2025-04-11 14:24:58,26.75,cash,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250411-0136,2025-04-11 14:25:33,52.38,cash,medium_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0137,2025-04-11 14:26:21,31.04,cash,small_basket,household,
MINI-20250411-0138,2025-04-11 14:28:41,35.67,mada,small_basket,beverages,
MINI-20250411-0139,2025-04-11 14:29:30,35.24,mada,small_basket,household,SEC ELECTRICITY BILL 22190
MINI-20250411-0140,2025-04-11 14:37:25,16.55,cash,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250411-0141,2025-04-11 14:38:41,36.64,mada,small_basket,snacks,GAZT ZATCA VAT PAYMENT
MINI-20250411-0142,2025-04-11 14:42:14,33.22,cash,small_basket,household,NADEC FOODS SUPPLY 2214
MINI-20250411-0143,2025-04-11 14:49:43,94.36,credit,medium_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0144,2025-04-11 14:56:33,282.88,cash,large_basket,beverages,
MINI-20250411-0145,2025-04-11 15:08:00,134.33,mada,medium_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250411-0146,2025-04-11 15:10:56,28.73,cash,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250411-0147,2025-04-11 15:15:48,35.06,mada,small_basket,personal_care,
MINI-20250411-0148,2025-04-11 16:01:28,12.3,mada,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250411-0149,2025-04-11 16:04:46,44.52,mada,small_basket,beverages,CLEANING SUPPLIES CO 902
MINI-20250411-0150,2025-04-11 16:09:06,394.63,mada,large_basket,personal_care,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0151,2025-04-11 16:13:30,34.49,mada,small_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0152,2025-04-11 16:15:24,280.83,mada,large_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250411-0153,2025-04-11 16:18:20,64.65,credit,medium_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250411-0154,2025-04-11 16:25:06,131.5,cash,medium_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250411-0155,2025-04-11 16:34:03,390.81,mada,large_basket,personal_care,SEC ELECTRICITY BILL 22190
MINI-20250411-0156,2025-04-11 16:34:49,122.7,credit,medium_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250411-0157,2025-04-11 16:42:00,375.88,mada,large_basket,household,SEC ELECTRICITY BILL 22190
MINI-20250411-0158,2025-04-11 16:43:21,27.0,cash,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250411-0159,2025-04-11 16:45:45,50.73,cash,medium_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250411-0160,2025-04-11 16:46:22,17.48,cash,small_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250411-0161,2025-04-11 16:51:32,18.3,cash,small_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250411-0162,2025-04-11 16:52:51,37.85,mada,small_basket,beverages,مؤسسة العقار للإيجار
MINI-20250411-0163,2025-04-11 17:06:27,14.44,credit,small_basket,groceries,STC INVOICE 66120
MINI-20250411-0164,2025-04-11 17:15:51,81.81,cash,medium_basket,personal_care,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0165,2025-04-11 17:17:55,15.01,mada,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250411-0166,2025-04-11 17:18:43,43.12,mada,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250411-0167,2025-04-11 17:27:59,103.2,mada,medium_basket,beverages,
MINI-20250411-0168,2025-04-11 17:31:03,117.24,mada,medium_basket,household,CLEANING SUPPLIES CO 902
MINI-20250411-0169,2025-04-11 17:32:59,16.87,cash,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0170,2025-04-11 17:34:20,332.76,credit,large_basket,snacks,
MINI-20250411-0171,2025-04-11 17:34:59,15.15,credit,small_basket,personal_care,
MINI-20250411-0172,2025-04-11 17:35:51,13.61,credit,small_basket,beverages,
MINI-20250411-0173,2025-04-11 17:37:53,31.1,cash,small_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0174,2025-04-11 17:38:24,33.28,cash,small_basket,snacks,شركة أغذية الطازج للتوزيع
MINI-20250411-0175,2025-04-11 17:45:39,10.93,mada,small_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250411-0176,2025-04-11 17:47:05,17.48,mada,small_basket,groceries,SEC ELECTRICITY BILL 22190
MINI-20250411-0177,2025-04-11 17:49:18,10.56,cash,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250411-0178,2025-04-11 17:49:34,62.18,mada,medium_basket,snacks,مؤسسة العقار للإيجار
MINI-20250411-0179,2025-04-11 17:50:25,157.4,cash,medium_basket,groceries,
MINI-20250411-0180,2025-04-11 17:53:44,35.63,cash,small_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0181,2025-04-11 17:57:26,177.1,mada,medium_basket,personal_care,COCA COLA BOTTLING RIYADH 771
MINI-20250411-0182,2025-04-11 18:01:30,202.51,mada,large_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0183,2025-04-11 18:02:16,23.22,mada,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250411-0184,2025-04-11 18:02:40,20.9,cash,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0185,2025-04-11 18:04:44,15.34,mada,small_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250411-0186,2025-04-11 18:05:28,59.25,mada,medium_basket,beverages,SEC ELECTRICITY BILL 22190
MINI-20250411-0187,2025-04-11 18:09:53,38.81,mada,small_basket,groceries,
MINI-20250411-0188,2025-04-11 18:16:06,133.65,cash,medium_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250411-0189,2025-04-11 18:17:26,234.24,mada,large_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250411-0190,2025-04-11 18:18:52,21.08,mada,small_basket,snacks,
MINI-20250411-0191,2025-04-11 18:19:02,151.29,credit,medium_basket,beverages,ALMARAI DISTRIBUTION 8832
