transaction_id,timestamp,amount_sar,payment_method,machine_id,cycle_type
TXN-20250626-0040,2025-06-26 16:03:23,23.61,mada,M02,quick_wash
TXN-20250626-0041,2025-06-26 16:05:09,55.02,cash,M07,heavy_duty
TXN-20250626-0042,2025-06-26 16:18:29,16.08,mada,M01,quick_wash
TXN-20250626-0043,2025-06-26 16:55:19,15.14,mada,M04,quick_wash
TXN-20250626-0044,2025-06-26 16:56:53,25.98,mada,M05,standard
TXN-20250626-0045,2025-06-26 17:33:27,38.87,mada,M05,standard
TXN-20250626-0046,2025-06-26 17:47:30,23.94,credit,M08,quick_wash
TXN-20250626-0047,2025-06-26 18:19:14,49.78,credit,M07,heavy_duty
TXN-20250626-0048,2025-06-26 18:26:34,32.42,mada,M04,standard
TXN-20250626-0049,2025-06-26 18:37:07,28.44,mada,M01,standard
TXN-20250626-0050,2025-06-26 18:38:01,19.55,cash,M02,quick_wash
TXN-20250626-0051,2025-06-26 18:41:27,30.87,credit,M07,standard
TXN-20250626-0052,2025-06-26 19:03:53,31.07,mada,M08,standard
TXN-20250626-0053,2025-06-26 19:15:27,32.78,mada,M01,standard
TXN-20250626-0054,2025-06-26 19:16:59,31.37,credit,M07,standard
TXN-20250626-0055,2025-06-26 19:20:48,50.69,cash,M08,heavy_duty
TXN-20250626-0056,2025-06-26 19:21:30,31.16,mada,M01,standard
TXN-20250626-0057,2025-06-26 19:22:14,34.6,mada,M03,standard
TXN-20250626-0058,2025-06-26 19:33:34,15.13,mada,M05,quick_wash
TXN-20250626-0059,2025-06-26 19:33:52,29.52,mada,M08,standard
TXN-20250626-0060,2025-06-26 19:38:16,19.61,cash,M05,quick_wash
TXN-20250626-0061,2025-06-26 19:44:17,45.04,mada,M03,heavy_duty
TXN-20250626-0062,2025-06-26 19:48:26,28.18,credit,M08,standard
TXN-20250626-0063,2025-06-26 19:50:46,17.05,cash,M07,quick_wash
TXN-20250626-0064,2025-06-26 20:01:23,51.95,mada,M01,heavy_duty
TXN-20250626-0065,2025-06-26 20:15:38,26.78,mada,M05,standard
TXN-20250626-0066,2025-06-26 20:25:29,99.02,mada,M04,dry_clean
TXN-20250626-0067,2025-06-26 20:27:53,26.37,cash,M03,standard
TXN-20250626-0068,2025-06-26 20:33:46,23.75,credit,M05,quick_wash
TXN-20250626-0069,2025-06-26 20:56:57,35.6,cash,M05,standard
TXN-20250626-0070,2025-06-26 21:02:57,30.69,mada,M08,standard
TXN-20250626-0071,2025-06-26 21:38:17,51.84,cash,M05,heavy_duty
TXN-20250626-0072,2025-06-26 21:56:57,18.47,mada,M01,quick_wash
TXN-20250626-0073,2025-06-26 22:22:18,20.46,mada,M04,quick_wash
TXN-20250626-0074,2025-06-26 22:24:44,35.89,mada,M01,standard
TXN-20250626-0075,2025-06-26 22:27:52,22.87,credit,M08,quick_wash
TXN-20250626-0076,2025-06-26 22:31:37,72.57,credit,M04,dry_clean
TXN-20250626-0077,2025-06-26 22:55:52,39.03,mada,M08,standard
TXN-20250626-0078,2025-06-26 23:06:19,44.61,mada,M01,heavy_duty
TXN-20250626-0079,2025-06-26 23:31:12,35.2,cash,M01,standard
TXN-20250626-0080,2025-06-26 23:57:56,56.19,credit,M05,dry_clean
TXN-20250627-0001,2025-06-27 00:55:32,27.52,mada,M05,standard
TXN-20250627-0002,2025-06-27 00:56:55,39.61,credit,M06,standard
TXN-20250627-0003,2025-06-27 01:05:33,39.13,mada,M08,standard
TXN-20250627-0004,2025-06-27 07:05:34,53.1,mada,M07,heavy_duty
TXN-20250627-0005,2025-06-27 07:12:44,57.07,mada,M06,heavy_duty
TXN-20250627-0006,2025-06-27 07:15:59,29.42,mada,M03,standard
TXN-20250627-0007,2025-06-27 07:27:13,101.43,cash,M07,dry_clean
TXN-20250627-0008,2025-06-27 07:37:43,46.12,mada,M03,heavy_duty
TXN-20250627-0009,2025-06-27 07:39:23,23.36,cash,M05,quick_wash
TXN-20250627-0010,2025-06-27 07:40:42,28.7,mada,M04,standard
TXN-20250627-0011,2025-06-27 07:49:03,35.66,mada,M02,standard
TXN-20250627-0012,2025-06-27 07:53:28,33.85,mada,M03,standard
TXN-20250627-0013,2025-06-27 08:04:03,45.38,mada,M01,heavy_duty
TXN-20250627-0014,2025-06-27 08:09:29,36.94,mada,M01,standard
TXN-20250627-0015,2025-06-27 08:52:17,55.99,mada,M07,heavy_duty
TXN-20250627-0016,2025-06-27 09:01:16,20.56,mada,M01,quick_wash
TXN-20250627-0017,2025-06-27 09:06:26,48.25,mada,M01,heavy_duty
TXN-20250627-0018,2025-06-27 09:58:31,36.1,cash,M08,standard
TXN-20250627-0019,2025-06-27 09:59:21,39.88,mada,M05,standard
TXN-20250627-0020,2025-06-27 10:10:28,36.46,mada,M04,standard
TXN-20250627-0021,2025-06-27 10:20:07,61.69,mada,M04,heavy_duty
TXN-20250627-0022,2025-06-27 10:24:55,63.83,mada,M08,heavy_duty
TXN-20250627-0023,2025-06-27 10:44:01,48.39,mada,M02,heavy_duty
TXN-20250627-0024,2025-06-27 10:50:40,32.19,mada,M03,standard
TXN-20250627-0025,2025-06-27 10:52:40,16.71,mada,M02,quick_wash
TXN-20250627-0026,2025-06-27 11:10:30,39.3,credit,M06,standard
TXN-20250627-0027,2025-06-27 11:21:17,18.82,mada,M03,quick_wash
TXN-20250627-0028,2025-06-27 11:34:35,33.75,cash,M04,standard
TXN-20250627-0029,2025-06-27 12:20:59,35.65,mada,M07,standard
TXN-20250627-0030,2025-06-27 12:42:17,58.25,credit,M02,dry_clean
TXN-20250627-0031,2025-06-27 12:42:38,86.48,credit,M04,dry_clean
TXN-20250627-0032,2025-06-27 12:51:58,50.85,credit,M08,heavy_duty
TXN-20250627-0033,2025-06-27 12:56:23,18.43,mada,M02,quick_wash
TXN-20250627-0034,2025-06-27 13:03:23,38.59,credit,M08,standard
TXN-20250627-0035,2025-06-27 13:14:24,37.84,mada,M07,standard
TXN-20250627-0036,2025-06-27 13:27:25,39.86,mada,M01,standard
TXN-20250627-0037,2025-06-27 13:33:21,32.16,mada,M05,standard
TXN-20250627-0038,2025-06-27 13:38:25,60.07,mada,M06,heavy_duty
TXN-20250627-0039,2025-06-27 13:40:46,33.91,cash,M01,standard
TXN-20250627-0040,2025-06-27 13:42:46,57.5,mada,M04,heavy_duty
TXN-20250627-0041,2025-06-27 13:48:33,25.85,mada,M02,standard
TXN-20250627-0042,2025-06-27 14:09:56,21.61,credit,M07,quick_wash
TXN-20250627-0043,2025-06-27 14:29:26,79.21,credit,M06,dry_clean
TXN-20250627-0044,2025-06-27 14:55:07,61.72,mada,M07,heavy_duty
TXN-20250627-0045,2025-06-27 15:09:29,24.3,mada,M04,quick_wash
TXN-20250627-0046,2025-06-27 15:38:08,38.94,credit,M08,standard
TXN-20250627-0047,2025-06-27 15:38:19,84.83,mada,M02,dry_clean
TXN-20250627-0048,2025-06-27 16:20:20,38.54,credit,M02,standard
TXN-20250627-0049,2025-06-27 16:20:27,35.72,mada,M04,standard
TXN-20250627-0050,2025-06-27 16:35:37,33.33,cash,M05,standard
TXN-20250627-0051,2025-06-27 16:40:14,35.24,cash,M01,standard
TXN-20250627-0052,2025-06-27 16:45:12,36.33,cash,M07,standard
TXN-20250627-0053,2025-06-27 17:11:22,19.2,mada,M01,quick_wash
TXN-20250627-0054,2025-06-27 17:20:14,65.01,mada,M01,dry_clean
TXN-20250627-0055,2025-06-27 17:34:39,31.88,credit,M03,standard
TXN-20250627-0056,2025-06-27 17:37:28,107.89,cash,M07,dry_clean
TXN-20250627-0057,2025-06-27 17:50:44,34.0,mada,M07,standard
TXN-20250627-0058,2025-06-27 17:50:58,31.69,mada,M02,standard
TXN-20250627-0059,2025-06-27 18:01:28,58.26,mada,M08,heavy_duty
TXN-20250627-0060,2025-06-27 18:13:37,27.09,mada,M08,standard
TXN-20250627-0061,2025-06-27 18:47:21,19.13,mada,M01,quick_wash
TXN-20250627-0062,2025-06-27 18:50:11,17.05,mada,M03,quick_wash
TXN-20250627-0063,2025-06-27 18:55:31,50.93,cash,M04,heavy_duty
TXN-20250627-0064,2025-06-27 19:00:51,17.85,mada,M03,quick_wash
TXN-20250627-0065,2025-06-27 19:09:33,27.15,credit,M08,standard
TXN-20250627-0066,2025-06-27 19:13:55,19.56,mada,M02,quick_wash
TXN-20250627-0067,2025-06-27 19:22:14,39.88,mada,M02,standard
TXN-20250627-0068,2025-06-27 19:24:13,63.51,credit,M05,dry_clean
TXN-20250627-0069,2025-06-27 19:32:05,15.32,cash,M06,quick_wash
TXN-20250627-0070,2025-06-27 19:32:32,27.77,mada,M01,standard
TXN-20250627-0071,2025-06-27 19:34:13,15.65,mada,M03,quick_wash
TXN-20250627-0072,2025-06-27 19:35:35,33.07,cash,M08,standard
TXN-20250627-0073,2025-06-27 19:38:24,29.75,cash,M02,standard
TXN-20250627-0074,2025-06-27 19:43:51,64.31,mada,M06,heavy_duty
TXN-20250627-0075,2025-06-27 19:45:40,90.49,mada,M02,dry_clean
TXN-20250627-0076,2025-06-27 19:54:04,28.47,mada,M02,standard
TXN-20250627-0077,2025-06-27 20:33:09,23.51,mada,M03,quick_wash
TXN-20250627-0078,2025-06-27 20:38:37,27.66,cash,M01,standard
TXN-20250627-0079,2025-06-27 20:42:35,21.04,mada,M02,quick_wash
TXN-20250627-0080,2025-06-27 20:43:31,28.15,cash,M03,standard
TXN-20250627-0081,2025-06-27 20:57:37,19.92,mada,M03,quick_wash
TXN-20250627-0082,2025-06-27 21:17:22,45.72,mada,M05,heavy_duty
TXN-20250627-0083,2025-06-27 21:34:47,25.28,cash,M08,standard
TXN-20250627-0084,2025-06-27 21:35:58,25.23,mada,M08,standard
TXN-20250627-0085,2025-06-27 21:39:46,35.87,mada,M01,standard
TXN-20250627-0086,2025-06-27 22:23:58,27.74,cash,M05,standard
TXN-20250627-0087,2025-06-27 22:34:09,16.86,credit,M01,quick_wash
TXN-20250627-0088,2025-06-27 22:35:26,45.67,cash,M07,heavy_duty
TXN-20250627-0089,2025-06-27 22:38:15,26.76,credit,M02,standard
TXN-20250627-0090,2025-06-27 23:03:25,32.09,cash,M05,standard
TXN-20250627-0091,2025-06-27 23:43:02,23.89,mada,M07,quick_wash
TXN-20250627-0092,2025-06-27 23:44:15,36.23,cash,M02,standard
TXN-20250628-0001,2025-06-28 01:33:39,32.97,mada,M02,standard
TXN-20250628-0002,2025-06-28 06:34:51,16.28,mada,M08,quick_wash
TXN-20250628-0003,2025-06-28 07:44:43,33.07,cash,M04,standard
TXN-20250628-0004,2025-06-28 07:48:53,31.18,mada,M08,standard
TXN-20250628-0005,2025-06-28 08:06:06,60.75,mada,M05,dry_clean
TXN-20250628-0006,2025-06-28 08:10:39,28.04,credit,M02,standard
TXN-20250628-0007,2025-06-28 08:13:03,33.03,mada,M04,standard
TXN-20250628-0008,2025-06-28 08:20:14,29.12,cash,M06,standard
TXN-20250628-0009,2025-06-28 08:21:33,25.15,mada,M04,standard
TXN-20250628-0010,2025-06-28 08:44:31,23.34,mada,M06,quick_wash
TXN-20250628-0011,2025-06-28 08:55:03,17.56,mada,M03,quick_wash
TXN-20250628-0012,2025-06-28 09:33:09,22.75,mada,M07,quick_wash
TXN-20250628-0013,2025-06-28 09:49:49,20.91,credit,M04,quick_wash
TXN-20250628-0014,2025-06-28 09:50:18,21.22,cash,M03,quick_wash
TXN-20250628-0015,2025-06-28 09:51:07,113.82,credit,M03,dry_clean
TXN-20250628-0016,2025-06-28 10:12:57,24.29,mada,M03,quick_wash
TXN-20250628-0017,2025-06-28 11:55:16,28.91,mada,M04,standard
TXN-20250628-0018,2025-06-28 12:01:46,23.75,credit,M03,quick_wash
TXN-20250628-0019,2025-06-28 12:04:28,19.08,cash,M02,quick_wash
TXN-20250628-0020,2025-06-28 12:11:24,32.86,mada,M07,standard
TXN-20250628-0021,2025-06-28 12:29:21,76.52,mada,M02,dry_clean
TXN-20250628-0022,2025-06-28 12:32:01,34.86,mada,M07,standard
TXN-20250628-0023,2025-06-28 12:49:40,31.17,mada,M04,standard
TXN-20250628-0024,2025-06-28 12:57:48,51.2,credit,M04,heavy_duty
TXN-20250628-0025,2025-06-28 13:04:20,35.56,mada,M06,standard
TXN-20250628-0026,2025-06-28 13:13:30,38.18,mada,M06,standard
TXN-20250628-0027,2025-06-28 14:02:18,38.59,mada,M02,standard
TXN-20250628-0028,2025-06-28 14:17:28,56.96,cash,M03,heavy_duty
TXN-20250628-0029,2025-06-28 14:34:43,27.62,mada,M07,standard
TXN-20250628-0030,2025-06-28 14:44:29,38.9,cash,M03,standard
TXN-20250628-0031,2025-06-28 16:09:27,54.7,credit,M01,heavy_duty
TXN-20250628-0032,2025-06-28 16:50:53,29.72,mada,M07,standard
TXN-20250628-0033,2025-06-28 16:57:17,23.7,cash,M02,quick_wash
TXN-20250628-0034,2025-06-28 17:56:17,32.69,cash,M02,standard
TXN-20250628-0035,2025-06-28 18:00:31,31.99,credit,M06,standard
TXN-20250628-0036,2025-06-28 18:06:11,38.97,mada,M07,standard
TXN-20250628-0037,2025-06-28 18:13:05,41.26,cash,M01,heavy_duty
TXN-20250628-0038,2025-06-28 18:15:49,31.9,mada,M01,standard
TXN-20250628-0039,2025-06-28 18:44:50,26.4,cash,M04,standard
TXN-20250628-0040,2025-06-28 19:13:04,15.02,mada,M04,quick_wash
TXN-20250628-0041,2025-06-28 19:50:04,15.94,mada,M06,quick_wash
TXN-20250628-0042,2025-06-28 19:50:17,24.24,cash,M03,quick_wash
TXN-20250628-0043,2025-06-28 19:55:16,46.48,mada,M01,heavy_duty
TXN-20250628-0044,2025-06-28 20:10:04,35.7,mada,M01,standard
TXN-20250628-0045,2025-06-28 20:13:55,44.21,cash,M05,heavy_duty
TXN-20250628-0046,2025-06-28 20:19:15,21.55,cash,M07,quick_wash
TXN-20250628-0047,2025-06-28 20:19:23,31.74,mada,M08,standard
TXN-20250628-0048,2025-06-28 21:15:16,22.18,cash,M01,quick_wash
TXN-20250628-0049,2025-06-28 21:31:35,22.21,mada,M07,quick_wash
TXN-20250628-0050,2025-06-28 21:37:15,15.49,mada,M06,quick_wash
TXN-20250628-0051,2025-06-28 22:33:29,20.52,mada,M04,quick_wash
TXN-20250628-0052,2025-06-28 22:34:05,25.68,mada,M04,standard
TXN-20250628-0053,2025-06-28 23:14:18,20.48,cash,M05,quick_wash
TXN-20250629-0001,2025-06-29 01:19:42,17.65,cash,M03,quick_wash
TXN-20250629-0002,2025-06-29 06:14:45,47.55,mada,M04,heavy_duty
TXN-20250629-0003,2025-06-29 06:46:13,34.1,cash,M06,standard
TXN-20250629-0004,2025-06-29 07:14:04,19.37,mada,M05,quick_wash
TXN-20250629-0005,2025-06-29 07:43:46,18.84,mada,M04,quick_wash
TXN-20250629-0006,2025-06-29 07:47:31,17.75,cash,M05,quick_wash
TXN-20250629-0007,2025-06-29 08:05:22,19.32,cash,M08,quick_wash
TXN-20250629-0008,2025-06-29 08:41:41,70.01,mada,M02,dry_clean
TXN-20250629-0009,2025-06-29 09:14:57,62.88,mada,M06,heavy_duty
TXN-20250629-0010,2025-06-29 09:43:50,23.42,mada,M07,quick_wash
TXN-20250629-0011,2025-06-29 10:36:07,36.94,cash,M07,standard
TXN-20250629-0012,2025-06-29 11:44:03,53.96,mada,M05,heavy_duty
TXN-20250629-0013,2025-06-29 12:10:14,38.14,mada,M03,standard
TXN-20250629-0014,2025-06-29 12:10:53,20.02,mada,M08,quick_wash
TXN-20250629-0015,2025-06-29 12:57:43,27.81,cash,M03,standard
TXN-20250629-0016,2025-06-29 13:07:18,74.36,mada,M06,dry_clean
TXN-20250629-0017,2025-06-29 13:23:54,35.77,credit,M08,standard
TXN-20250629-0018,2025-06-29 13:25:55,24.01,mada,M01,quick_wash
TXN-20250629-0019,2025-06-29 13:31:09,38.44,mada,M03,standard
TXN-20250629-0020,2025-06-29 13:33:40,53.65,mada,M06,heavy_duty
TXN-20250629-0021,2025-06-29 13:39:37,62.37,cash,M06,heavy_duty
TXN-20250629-0022,2025-06-29 13:47:03,38.22,mada,M05,standard
TXN-20250629-0023,2025-06-29 13:48:35,20.63,mada,M07,quick_wash
TXN-20250629-0024,2025-06-29 13:50:47,50.91,mada,M04,heavy_duty
TXN-20250629-0025,2025-06-29 14:07:23,59.03,mada,M03,heavy_duty
TXN-20250629-0026,2025-06-29 14:31:09,38.39,cash,M08,standard
TXN-20250629-0027,2025-06-29 15:21:30,24.47,mada,M07,quick_wash
TXN-20250629-0028,2025-06-29 16:20:15,28.38,credit,M02,standard
TXN-20250629-0029,2025-06-29 17:08:35,35.96,mada,M08,standard
TXN-20250629-0030,2025-06-29 17:15:08,37.51,mada,M06,standard
TXN-20250629-0031,2025-06-29 17:47:22,19.33,mada,M02,quick_wash
TXN-20250629-0032,2025-06-29 17:52:38,56.13,mada,M01,heavy_duty
TXN-20250629-0033,2025-06-29 18:29:13,59.96,cash,M05,dry_clean
TXN-20250629-0034,2025-06-29 19:22:57,58.42,mada,M08,heavy_duty
TXN-20250629-0035,2025-06-29 19:27:48,116.14,cash,M01,dry_clean
TXN-20250629-0036,2025-06-29 19:29:57,26.96,cash,M08,standard
TXN-20250629-0037,2025-06-29 19:31:48,33.69,mada,M05,standard
TXN-20250629-0038,2025-06-29 19:36:54,22.07,cash,M03,quick_wash
TXN-20250629-0039,2025-06-29 20:14:00,23.37,mada,M03,quick_wash
TXN-20250629-0040,2025-06-29 20:21:13,21.89,credit,M01,quick_wash
TXN-20250629-0041,2025-06-29 20:46:47,20.66,mada,M03,quick_wash
TXN-20250629-0042,2025-06-29 21:08:57,36.15,credit,M02,standard
TXN-20250629-0043,2025-06-29 21:18:30,18.83,credit,M04,quick_wash
TXN-20250629-0044,2025-06-29 21:43:02,26.73,mada,M01,standard
TXN-20250629-0045,2025-06-29 21:53:25,23.63,mada,M01,quick_wash
TXN-20250629-0046,2025-06-29 21:54:11,78.29,cash,M04,dry_clean
TXN-20250629-0047,2025-06-29 22:06:40,16.11,credit,M07,quick_wash
TXN-20250629-0048,2025-06-29 22:09:45,25.56,mada,M04,standard
TXN-20250629-0049,2025-06-29 22:16:20,49.3,mada,M07,heavy_duty
TXN-20250629-0050,2025-06-29 22:21:54,20.58,mada,M01,quick_wash
TXN-20250629-0051,2025-06-29 22:28:49,115.31,mada,M02,dry_clean
TXN-20250629-0052,2025-06-29 22:51:30,27.03,mada,M06,standard
TXN-20250629-0053,2025-06-29 23:49:18,51.67,mada,M04,heavy_duty
TXN-20250630-0001,2025-06-30 00:29:50,78.23,cash,M08,dry_clean
TXN-20250630-0002,2025-06-30 01:27:13,15.69,mada,M02,quick_wash
TXN-20250630-0003,2025-06-30 05:06:35,28.79,mada,M08,standard
TXN-20250630-0004,2025-06-30 07:16:14,39.57,mada,M08,standard
TXN-20250630-0005,2025-06-30 07:38:08,48.75,mada,M02,heavy_duty
TXN-20250630-0006,2025-06-30 08:27:37,85.45,mada,M08,dry_clean
TXN-20250630-0007,2025-06-30 08:35:27,31.78,mada,M02,standard
TXN-20250630-0008,2025-06-30 08:42:09,31.76,mada,M08,standard
TXN-20250630-0009,2025-06-30 08:54:09,16.22,credit,M07,quick_wash
TXN-20250630-0010,2025-06-30 09:13:21,22.24,cash,M06,quick_wash
TXN-20250630-0011,2025-06-30 09:43:33,53.11,mada,M07,heavy_duty
TXN-20250630-0012,2025-06-30 09:54:01,43.06,cash,M01,heavy_duty
TXN-20250630-0013,2025-06-30 09:59:12,26.84,mada,M06,standard
TXN-20250630-0014,2025-06-30 10:19:28,46.59,mada,M04,heavy_duty
TXN-20250630-0015,2025-06-30 10:24:31,23.88,cash,M07,quick_wash
TXN-20250630-0016,2025-06-30 10:28:09,26.31,mada,M03,standard
TXN-20250630-0017,2025-06-30 11:16:52,58.95,credit,M06,dry_clean
TXN-20250630-0018,2025-06-30 11:52:10,37.17,mada,M06,standard
TXN-20250630-0019,2025-06-30 11:58:38,18.55,cash,M02,quick_wash
TXN-20250630-0020,2025-06-30 12:03:34,31.21,mada,M04,standard
TXN-20250630-0021,2025-06-30 12:16:06,32.93,credit,M06,standard
TXN-20250630-0022,2025-06-30 12:20:47,29.41,credit,M04,standard
TXN-20250630-0023,2025-06-30 13:01:37,16.51,cash,M06,quick_wash
TXN-20250630-0024,2025-06-30 13:02:38,30.78,cash,M03,standard
TXN-20250630-0025,2025-06-30 13:03:19,22.03,credit,M01,quick_wash
TXN-20250630-0026,2025-06-30 13:12:59,27.51,mada,M05,standard
TXN-20250630-0027,2025-06-30 13:14:45,61.39,cash,M06,heavy_duty
TXN-20250630-0028,2025-06-30 13:15:05,51.75,cash,M08,dry_clean
TXN-20250630-0029,2025-06-30 13:32:17,30.98,cash,M07,standard
TXN-20250630-0030,2025-06-30 13:51:59,29.11,mada,M07,standard
TXN-20250630-0031,2025-06-30 13:57:51,33.59,mada,M02,standard
TXN-20250630-0032,2025-06-30 14:21:31,30.14,mada,M02,standard
TXN-20250630-0033,2025-06-30 14:26:09,15.78,mada,M06,quick_wash
TXN-20250630-0034,2025-06-30 14:28:22,30.72,cash,M06,standard
TXN-20250630-0035,2025-06-30 14:31:22,60.9,mada,M08,heavy_duty
TXN-20250630-0036,2025-06-30 14:46:53,50.87,cash,M08,heavy_duty
TXN-20250630-0037,2025-06-30 14:54:50,18.83,mada,M01,quick_wash
TXN-20250630-0038,2025-06-30 14:55:44,23.15,mada,M06,quick_wash
TXN-20250630-0039,2025-06-30 15:22:12,39.27,cash,M05,standard
TXN-20250630-0040,2025-06-30 15:22:42,39.25,credit,M05,standard
TXN-20250630-0041,2025-06-30 16:40:14,49.52,mada,M04,heavy_duty
TXN-20250630-0042,2025-06-30 16:41:51,36.93,cash,M02,standard
TXN-20250630-0043,2025-06-30 17:12:30,35.44,credit,M03,standard
TXN-20250630-0044,2025-06-30 17:20:00,18.37,mada,M01,quick_wash
TXN-20250630-0045,2025-06-30 17:32:51,77.78,mada,M06,dry_clean
TXN-20250630-0046,2025-06-30 18:29:44,34.25,mada,M01,standard
TXN-20250630-0047,2025-06-30 18:40:11,23.87,mada,M06,quick_wash
TXN-20250630-0048,2025-06-30 18:57:30,24.48,mada,M02,quick_wash
TXN-20250630-0049,2025-06-30 19:08:27,42.45,mada,M02,heavy_duty
TXN-20250630-0050,2025-06-30 19:33:51,20.71,cash,M02,quick_wash
TXN-20250630-0051,2025-06-30 19:38:27,41.12,mada,M03,heavy_duty
TXN-20250630-0052,2025-06-30 19:57:40,113.1,mada,M04,dry_clean
TXN-20250630-0053,2025-06-30 20:02:27,39.77,mada,M07,standard
TXN-20250630-0054,2025-06-30 20:14:35,21.36,credit,M02,quick_wash
TXN-20250630-0055,2025-06-30 20:28:51,17.56,mada,M03,quick_wash
TXN-20250630-0056,2025-06-30 20:28:54,21.9,mada,M01,quick_wash
TXN-20250630-0057,2025-06-30 20:36:51,21.52,mada,M05,quick_wash
TXN-20250630-0058,2025-06-30 20:56:49,18.11,mada,M05,quick_wash
TXN-20250630-0059,2025-06-30 21:45:59,41.5,mada,M05,heavy_duty
TXN-20250630-0060,2025-06-30 21:47:10,27.89,cash,M02,standard
TXN-20250630-0061,2025-06-30 21:53:32,16.3,mada,M07,quick_wash
TXN-20250630-0062,2025-06-30 21:55:30,32.13,mada,M04,standard
TXN-20250630-0063,2025-06-30 21:57:45,23.79,cash,M05,quick_wash
TXN-20250630-0064,2025-06-30 21:57:52,18.22,mada,M01,quick_wash
TXN-20250630-0065,2025-06-30 22:48:42,39.92,mada,M05,standard
TXN-20250630-0066,2025-06-30 23:39:13,15.43,mada,M08,quick_wash
