transaction_id,timestamp,amount_sar,payment_method,basket_size,category
MINI-20250607-0226,2025-06-07 20:38:54,41.86,cash,small_basket,personal_care
MINI-20250607-0227,2025-06-07 20:39:09,23.51,credit,small_basket,beverages
MINI-20250607-0228,2025-06-07 20:40:28,175.08,cash,medium_basket,groceries
MINI-20250607-0229,2025-06-07 20:44:34,10.64,mada,small_basket,snacks
MINI-20250607-0230,2025-06-07 20:47:22,41.71,cash,small_basket,snacks
MINI-20250607-0231,2025-06-07 20:55:00,370.75,cash,large_basket,household
MINI-20250607-0232,2025-06-07 20:57:56,141.6,cash,medium_basket,beverages
MINI-20250607-0233,2025-06-07 20:58:59,18.88,mada,small_basket,beverages
MINI-20250607-0234,2025-06-07 20:59:41,355.84,mada,large_basket,personal_care
MINI-20250607-0235,2025-06-07 21:15:14,403.94,cash,large_basket,groceries
MINI-20250607-0236,2025-06-07 21:36:26,28.92,mada,small_basket,groceries
MINI-20250607-0237,2025-06-07 21:36:55,369.73,mada,large_basket,groceries
MINI-20250607-0238,2025-06-07 21:40:03,10.78,cash,small_basket,groceries
MINI-20250607-0239,2025-06-07 21:41:54,159.19,cash,medium_basket,personal_care
MINI-20250607-0240,2025-06-07 21:47:06,29.31,cash,small_basket,household
MINI-20250607-0241,2025-06-07 21:59:19,20.74,mada,small_basket,beverages
MINI-20250607-0242,2025-06-07 22:11:50,122.03,cash,medium_basket,groceries
MINI-20250607-0243,2025-06-07 22:18:47,324.89,mada,large_basket,household
MINI-20250607-0244,2025-06-07 22:25:16,74.75,cash,medium_basket,snacks
MINI-20250607-0245,2025-06-07 22:34:08,26.27,mada,small_basket,snacks
MINI-20250607-0246,2025-06-07 22:36:11,15.21,mada,small_basket,groceries
MINI-20250607-0247,2025-06-07 22:38:23,10.5,mada,small_basket,groceries
MINI-20250608-0001,2025-06-08 02:13:03,33.7,cash,small_basket,snacks
MINI-20250608-0002,2025-06-08 02:57:59,41.04,mada,small_basket,household
MINI-20250608-0003,2025-06-08 05:02:45,46.15,mada,medium_basket,beverages
MINI-20250608-0004,2025-06-08 05:25:49,41.99,mada,small_basket,snacks
MINI-20250608-0005,2025-06-08 05:27:02,43.68,cash,small_basket,personal_care
MINI-20250608-0006,2025-06-08 07:03:55,29.69,mada,small_basket,groceries
MINI-20250608-0007,2025-06-08 07:13:44,143.04,mada,medium_basket,beverages
MINI-20250608-0008,2025-06-08 07:41:01,55.64,cash,medium_basket,household
MINI-20250608-0009,2025-06-08 07:44:04,36.13,cash,small_basket,personal_care
MINI-20250608-0010,2025-06-08 07:48:21,38.83,mada,small_basket,beverages
MINI-20250608-0011,2025-06-08 07:49:38,40.41,cash,small_basket,groceries
MINI-20250608-0012,2025-06-08 07:57:31,18.78,mada,small_basket,household
MINI-20250608-0013,2025-06-08 08:00:26,172.16,credit,medium_basket,household
MINI-20250608-0014,2025-06-08 08:01:00,21.28,cash,small_basket,beverages
MINI-20250608-0015,2025-06-08 08:02:32,174.67,cash,medium_basket,groceries
MINI-20250608-0016,2025-06-08 08:05:51,38.83,cash,small_basket,groceries
MINI-20250608-0017,2025-06-08 08:45:28,135.73,mada,medium_basket,groceries
MINI-20250608-0018,2025-06-08 08:46:01,363.02,mada,large_basket,household
MINI-20250608-0019,2025-06-08 08:54:56,164.73,mada,medium_basket,snacks
MINI-20250608-0020,2025-06-08 09:03:49,30.23,cash,small_basket,beverages
MINI-20250608-0021,2025-06-08 09:09:58,40.96,cash,small_basket,beverages
MINI-20250608-0022,2025-06-08 09:10:33,8.27,mada,small_basket,snacks
MINI-20250608-0023,2025-06-08 09:17:17,175.56,mada,medium_basket,household
MINI-20250608-0024,2025-06-08 09:19:35,36.94,mada,small_basket,groceries
MINI-20250608-0025,2025-06-08 09:21:42,82.82,cash,medium_basket,household
MINI-20250608-0026,2025-06-08 09:31:51,178.98,mada,medium_basket,beverages
MINI-20250608-0027,2025-06-08 09:42:08,123.08,mada,medium_basket,personal_care
MINI-20250608-0028,2025-06-08 09:50:05,14.32,mada,small_basket,groceries
MINI-20250608-0029,2025-06-08 09:53:06,10.04,mada,small_basket,groceries
MINI-20250608-0030,2025-06-08 09:55:53,32.37,mada,small_basket,groceries
MINI-20250608-0031,2025-06-08 09:58:21,19.49,mada,small_basket,beverages
MINI-20250608-0032,2025-06-08 09:58:44,128.22,credit,medium_basket,beverages
MINI-20250608-0033,2025-06-08 10:01:05,15.9,cash,small_basket,groceries
MINI-20250608-0034,2025-06-08 10:01:59,23.59,cash,small_basket,snacks
MINI-20250608-0035,2025-06-08 10:06:37,225.31,mada,large_basket,personal_care
MINI-20250608-0036,2025-06-08 10:07:02,106.16,cash,medium_basket,household
MINI-20250608-0037,2025-06-08 10:18:22,337.67,mada,large_basket,beverages
MINI-20250608-0038,2025-06-08 10:40:39,127.71,cash,medium_basket,snacks
MINI-20250608-0039,2025-06-08 10:52:31,96.34,cash,medium_basket,household
MINI-20250608-0040,2025-06-08 10:57:01,25.29,cash,small_basket,beverages
MINI-20250608-0041,2025-06-08 11:09:20,105.87,credit,medium_basket,groceries
MINI-20250608-0042,2025-06-08 11:17:29,23.91,cash,small_basket,groceries
MINI-20250608-0043,2025-06-08 11:21:37,32.87,mada,small_basket,household
MINI-20250608-0044,2025-06-08 11:36:54,147.74,mada,medium_basket,beverages
MINI-20250608-0045,2025-06-08 11:39:34,40.22,cash,small_basket,groceries
MINI-20250608-0046,2025-06-08 11:40:47,14.2,mada,small_basket,beverages
MINI-20250608-0047,2025-06-08 11:41:31,89.74,cash,medium_basket,snacks
MINI-20250608-0048,2025-06-08 11:42:37,66.41,cash,medium_basket,beverages
MINI-20250608-0049,2025-06-08 11:51:51,274.58,mada,large_basket,beverages
MINI-20250608-0050,2025-06-08 11:52:53,142.07,mada,medium_basket,beverages
MINI-20250608-0051,2025-06-08 11:54:29,19.66,cash,small_basket,groceries
MINI-20250608-0052,2025-06-08 12:06:49,34.01,cash,small_basket,groceries
MINI-20250608-0053,2025-06-08 12:07:26,64.88,mada,medium_basket,beverages
MINI-20250608-0054,2025-06-08 12:08:14,44.76,mada,small_basket,personal_care
MINI-20250608-0055,2025-06-08 12:16:34,179.25,mada,medium_basket,snacks
MINI-20250608-0056,2025-06-08 12:18:19,226.68,mada,large_basket,groceries
MINI-20250608-0057,2025-06-08 12:20:38,123.49,mada,medium_basket,personal_care
MINI-20250608-0058,2025-06-08 12:28:20,37.83,mada,small_basket,household
MINI-20250608-0059,2025-06-08 12:30:32,17.3,cash,small_basket,groceries
MINI-20250608-0060,2025-06-08 12:32:08,168.56,mada,medium_basket,personal_care
MINI-20250608-0061,2025-06-08 12:39:18,12.69,mada,small_basket,snacks
MINI-20250608-0062,2025-06-08 12:39:39,41.18,credit,small_basket,beverages
MINI-20250608-0063,2025-06-08 12:45:16,150.18,mada,medium_basket,groceries
MINI-20250608-0064,2025-06-08 12:56:05,36.56,cash,small_basket,groceries
MINI-20250608-0065,2025-06-08 13:04:03,42.06,mada,small_basket,household
MINI-20250608-0066,2025-06-08 13:08:10,39.0,credit,small_basket,groceries
MINI-20250608-0067,2025-06-08 13:10:26,25.79,mada,small_basket,beverages
MINI-20250608-0068,2025-06-08 13:12:05,73.33,mada,medium_basket,personal_care
MINI-20250608-0069,2025-06-08 13:12:47,89.05,cash,medium_basket,personal_care
MINI-20250608-0070,2025-06-08 13:13:28,77.33,mada,medium_basket,personal_care
MINI-20250608-0071,2025-06-08 13:20:58,139.18,mada,medium_basket,beverages
MINI-20250608-0072,2025-06-08 13:22:07,97.61,mada,medium_basket,beverages
MINI-20250608-0073,2025-06-08 13:27:15,51.6,cash,medium_basket,household
MINI-20250608-0074,2025-06-08 13:29:06,132.75,cash,medium_basket,groceries
MINI-20250608-0075,2025-06-08 13:35:16,30.9,mada,small_basket,household
MINI-20250608-0076,2025-06-08 13:36:50,77.29,cash,medium_basket,beverages
MINI-20250608-0077,2025-06-08 13:38:42,25.13,credit,small_basket,beverages
MINI-20250608-0078,2025-06-08 13:45:51,49.77,mada,medium_basket,groceries
MINI-20250608-0079,2025-06-08 13:48:50,92.28,mada,medium_basket,household
MINI-20250608-0080,2025-06-08 13:51:54,17.12,mada,small_basket,groceries
MINI-20250608-0081,2025-06-08 13:56:15,90.61,mada,medium_basket,snacks
MINI-20250608-0082,2025-06-08 14:03:13,403.48,cash,large_basket,beverages
MINI-20250608-0083,2025-06-08 14:11:23,120.22,cash,medium_basket,beverages
MINI-20250608-0084,2025-06-08 14:13:36,37.95,cash,small_basket,personal_care
MINI-20250608-0085,2025-06-08 14:20:17,18.05,mada,small_basket,beverages
MINI-20250608-0086,2025-06-08 14:28:14,22.26,mada,small_basket,groceries
MINI-20250608-0087,2025-06-08 14:33:39,160.4,mada,medium_basket,beverages
MINI-20250608-0088,2025-06-08 14:49:36,11.15,cash,small_basket,household
MINI-20250608-0089,2025-06-08 14:50:46,109.02,cash,medium_basket,groceries
MINI-20250608-0090,2025-06-08 15:01:44,12.98,cash,small_basket,groceries
MINI-20250608-0091,2025-06-08 15:11:54,31.06,mada,small_basket,groceries
MINI-20250608-0092,2025-06-08 15:12:39,8.01,cash,small_basket,beverages
MINI-20250608-0093,2025-06-08 15:15:44,16.62,cash,small_basket,beverages
MINI-20250608-0094,2025-06-08 15:21:46,106.12,mada,medium_basket,snacks
MINI-20250608-0095,2025-06-08 15:25:23,62.68,mada,medium_basket,groceries
MINI-20250608-0096,2025-06-08 15:31:13,42.54,cash,small_basket,groceries
MINI-20250608-0097,2025-06-08 15:49:40,36.21,mada,small_basket,beverages
MINI-20250608-0098,2025-06-08 16:02:54,133.29,cash,medium_basket,household
MINI-20250608-0099,2025-06-08 16:04:19,273.55,cash,large_basket,groceries
MINI-20250608-0100,2025-06-08 16:04:39,9.8,cash,small_basket,groceries
MINI-20250608-0101,2025-06-08 16:16:49,132.29,mada,medium_basket,household
MINI-20250608-0102,2025-06-08 16:28:08,358.5,mada,large_basket,snacks
MINI-20250608-0103,2025-06-08 16:33:45,96.09,mada,medium_basket,beverages
MINI-20250608-0104,2025-06-08 16:37:36,248.06,mada,large_basket,snacks
MINI-20250608-0105,2025-06-08 16:40:04,41.71,mada,small_basket,beverages
MINI-20250608-0106,2025-06-08 16:45:01,41.38,cash,small_basket,snacks
MINI-20250608-0107,2025-06-08 16:46:54,69.93,mada,medium_basket,beverages
MINI-20250608-0108,2025-06-08 16:49:00,170.07,mada,medium_basket,household
MINI-20250608-0109,2025-06-08 16:49:20,221.14,cash,large_basket,beverages
MINI-20250608-0110,2025-06-08 16:52:33,84.63,mada,medium_basket,groceries
MINI-20250608-0111,2025-06-08 17:00:25,399.63,mada,large_basket,snacks
MINI-20250608-0112,2025-06-08 17:20:54,160.25,mada,medium_basket,beverages
MINI-20250608-0113,2025-06-08 17:21:16,59.37,mada,medium_basket,beverages
MINI-20250608-0114,2025-06-08 17:38:19,19.11,credit,small_basket,groceries
MINI-20250608-0115,2025-06-08 17:39:24,27.84,cash,small_basket,household
MINI-20250608-0116,2025-06-08 17:41:05,49.97,mada,medium_basket,personal_care
MINI-20250608-0117,2025-06-08 17:42:53,342.59,mada,large_basket,beverages
MINI-20250608-0118,2025-06-08 17:55:36,35.7,mada,small_basket,groceries
MINI-20250608-0119,2025-06-08 17:57:40,25.12,mada,small_basket,beverages
MINI-20250608-0120,2025-06-08 18:04:32,94.85,cash,medium_basket,groceries
MINI-20250608-0121,2025-06-08 18:14:56,30.71,mada,small_basket,household
MINI-20250608-0122,2025-06-08 18:25:48,153.48,mada,medium_basket,beverages
MINI-20250608-0123,2025-06-08 18:31:39,74.87,mada,medium_basket,household
MINI-20250608-0124,2025-06-08 18:36:40,24.17,cash,small_basket,snacks
MINI-20250608-0125,2025-06-08 19:01:27,255.8,cash,large_basket,groceries
MINI-20250608-0126,2025-06-08 19:23:50,36.67,mada,small_basket,groceries
MINI-20250608-0127,2025-06-08 19:30:26,402.44,cash,large_basket,snacks
MINI-20250608-0128,2025-06-08 19:43:40,61.28,cash,medium_basket,beverages
MINI-20250608-0129,2025-06-08 19:46:34,38.86,mada,small_basket,groceries
MINI-20250608-0130,2025-06-08 19:49:51,16.46,cash,small_basket,household
MINI-20250608-0131,2025-06-08 19:51:14,113.4,cash,medium_basket,personal_care
MINI-20250608-0132,2025-06-08 19:52:29,171.67,credit,medium_basket,snacks
MINI-20250608-0133,2025-06-08 19:54:07,170.9,mada,medium_basket,snacks
MINI-20250608-0134,2025-06-08 19:59:54,424.12,cash,large_basket,beverages
MINI-20250608-0135,2025-06-08 20:00:53,20.36,cash,small_basket,groceries
MINI-20250608-0136,2025-06-08 20:07:39,28.92,cash,small_basket,snacks
MINI-20250608-0137,2025-06-08 20:08:13,151.15,cash,medium_basket,personal_care
MINI-20250608-0138,2025-06-08 20:09:25,15.77,credit,small_basket,household
MINI-20250608-0139,2025-06-08 20:10:42,108.08,mada,medium_basket,beverages
MINI-20250608-0140,2025-06-08 20:18:04,24.82,mada,small_basket,beverages
MINI-20250608-0141,2025-06-08 20:29:59,174.24,cash,medium_basket,snacks
MINI-20250608-0142,2025-06-08 20:33:03,129.64,mada,medium_basket,groceries
MINI-20250608-0143,2025-06-08 20:43:00,98.42,cash,medium_basket,beverages
MINI-20250608-0144,2025-06-08 20:44:45,442.53,mada,large_basket,beverages
MINI-20250608-0145,2025-06-08 20:49:16,86.24,mada,medium_basket,personal_care
MINI-20250608-0146,2025-06-08 20:54:09,388.93,cash,large_basket,beverages
MINI-20250608-0147,2025-06-08 20:56:21,107.48,cash,medium_basket,groceries
MINI-20250608-0148,2025-06-08 21:23:10,383.72,cash,large_basket,snacks
MINI-20250608-0149,2025-06-08 21:23:47,11.0,cash,small_basket,snacks
MINI-20250608-0150,2025-06-08 21:40:29,52.94,cash,medium_basket,groceries
MINI-20250608-0151,2025-06-08 21:51:14,82.47,credit,medium_basket,beverages
MINI-20250608-0152,2025-06-08 21:54:58,260.75,mada,large_basket,snacks
MINI-20250608-0153,2025-06-08 21:58:48,29.4,mada,small_basket,personal_care
MINI-20250608-0154,2025-06-08 22:19:47,24.18,cash,small_basket,beverages
MINI-20250608-0155,2025-06-08 22:24:39,34.09,cash,small_basket,groceries
MINI-20250608-0156,2025-06-08 22:40:44,169.18,mada,medium_basket,beverages
MINI-20250608-0157,2025-06-08 22:40:49,54.55,mada,medium_basket,beverages
MINI-20250608-0158,2025-06-08 23:04:09,66.7,cash,medium_basket,household
MINI-20250608-0159,2025-06-08 23:11:14,27.09,credit,small_basket,groceries
MINI-20250608-0160,2025-06-08 23:17:11,31.11,mada,small_basket,groceries
MINI-20250608-0161,2025-06-08 23:20:04,20.01,mada,small_basket,personal_care
MINI-20250608-0162,2025-06-08 23:46:27,196.55,mada,large_basket,groceries
MINI-20250609-0001,2025-06-09 00:09:40,28.07,mada,small_basket,snacks
MINI-20250609-0002,2025-06-09 01:00:15,123.3,mada,medium_basket,snacks
MINI-20250609-0003,2025-06-09 01:09:35,45.67,cash,medium_basket,beverages
MINI-20250609-0004,2025-06-09 05:28:16,23.97,cash,small_basket,beverages
MINI-20250609-0005,2025-06-09 06:41:36,131.37,cash,medium_basket,beverages
MINI-20250609-0006,2025-06-09 07:01:52,8.17,mada,small_basket,snacks
MINI-20250609-0007,2025-06-09 07:13:07,82.14,mada,medium_basket,snacks
MINI-20250609-0008,2025-06-09 07:15:09,27.7,mada,small_basket,household
MINI-20250609-0009,2025-06-09 07:20:56,418.88,cash,large_basket,household
MINI-20250609-0010,2025-06-09 07:44:37,54.04,mada,medium_basket,snacks
MINI-20250609-0011,2025-06-09 08:09:28,22.22,cash,small_basket,snacks
MINI-20250609-0012,2025-06-09 08:11:24,130.0,cash,medium_basket,household
MINI-20250609-0013,2025-06-09 08:12:58,166.88,cash,medium_basket,beverages
MINI-20250609-0014,2025-06-09 08:14:49,152.97,mada,medium_basket,groceries
MINI-20250609-0015,2025-06-09 08:14:58,299.91,cash,large_basket,groceries
MINI-20250609-0016,2025-06-09 08:19:18,35.5,mada,small_basket,groceries
MINI-20250609-0017,2025-06-09 08:25:48,42.35,cash,small_basket,personal_care
MINI-20250609-0018,2025-06-09 08:31:00,114.59,cash,medium_basket,personal_care
MINI-20250609-0019,2025-06-09 08:32:31,86.79,mada,medium_basket,household
MINI-20250609-0020,2025-06-09 08:51:39,26.28,cash,small_basket,beverages
MINI-20250609-0021,2025-06-09 08:53:59,60.7,cash,medium_basket,groceries
MINI-20250609-0022,2025-06-09 08:54:29,264.79,cash,large_basket,beverages
MINI-20250609-0023,2025-06-09 09:03:33,29.56,credit,small_basket,groceries
MINI-20250609-0024,2025-06-09 09:07:31,24.25,mada,small_basket,snacks
MINI-20250609-0025,2025-06-09 09:45:27,32.35,mada,small_basket,groceries
MINI-20250609-0026,2025-06-09 09:50:55,24.09,cash,small_basket,groceries
MINI-20250609-0027,2025-06-09 10:15:29,114.22,mada,medium_basket,groceries
MINI-20250609-0028,2025-06-09 10:19:02,17.53,mada,small_basket,snacks
MINI-20250609-0029,2025-06-09 10:30:24,404.73,mada,large_basket,groceries
MINI-20250609-0030,2025-06-09 10:36:49,363.95,mada,large_basket,groceries
MINI-20250609-0031,2025-06-09 10:39:55,31.01,cash,small_basket,groceries
MINI-20250609-0032,2025-06-09 10:51:00,23.01,mada,small_basket,beverages
MINI-20250609-0033,2025-06-09 11:04:55,86.95,cash,medium_basket,groceries
MINI-20250609-0034,2025-06-09 11:11:12,130.46,mada,medium_basket,household
MINI-20250609-0035,2025-06-09 11:17:22,20.45,mada,small_basket,groceries
MINI-20250609-0036,2025-06-09 11:21:03,78.1,cash,medium_basket,snacks
MINI-20250609-0037,2025-06-09 11:25:44,9.09,mada,small_basket,groceries
MINI-20250609-0038,2025-06-09 11:34:56,35.68,mada,small_basket,household
MINI-20250609-0039,2025-06-09 11:41:05,18.94,mada,small_basket,groceries
MINI-20250609-0040,2025-06-09 11:48:12,30.86,cash,small_basket,groceries
MINI-20250609-0041,2025-06-09 11:52:56,78.76,mada,medium_basket,personal_care
MINI-20250609-0042,2025-06-09 12:07:33,402.68,mada,large_basket,snacks
MINI-20250609-0043,2025-06-09 12:08:33,113.94,credit,medium_basket,personal_care
MINI-20250609-0044,2025-06-09 12:12:17,158.18,mada,medium_basket,household
MINI-20250609-0045,2025-06-09 12:35:34,44.56,cash,small_basket,personal_care
MINI-20250609-0046,2025-06-09 12:38:57,36.07,mada,small_basket,beverages
MINI-20250609-0047,2025-06-09 12:41:11,60.72,mada,medium_basket,beverages
MINI-20250609-0048,2025-06-09 12:56:29,19.44,mada,small_basket,groceries
MINI-20250609-0049,2025-06-09 12:58:50,169.7,cash,medium_basket,groceries
MINI-20250609-0050,2025-06-09 13:02:23,116.81,cash,medium_basket,beverages
MINI-20250609-0051,2025-06-09 13:04:07,33.22,mada,small_basket,snacks
MINI-20250609-0052,2025-06-09 13:06:22,93.54,cash,medium_basket,beverages
MINI-20250609-0053,2025-06-09 13:11:02,23.54,mada,small_basket,groceries
MINI-20250609-0054,2025-06-09 13:15:14,15.75,mada,small_basket,personal_care
MINI-20250609-0055,2025-06-09 13:16:32,24.62,mada,small_basket,groceries
MINI-20250609-0056,2025-06-09 13:44:10,343.01,cash,large_basket,beverages
MINI-20250609-0057,2025-06-09 13:44:11,175.92,mada,medium_basket,beverages
MINI-20250609-0058,2025-06-09 13:45:39,178.92,mada,medium_basket,household
MINI-20250609-0059,2025-06-09 13:47:35,42.3,cash,small_basket,snacks
MINI-20250609-0060,2025-06-09 13:49:30,330.42,cash,large_basket,household
MINI-20250609-0061,2025-06-09 13:52:39,24.09,mada,small_basket,beverages
MINI-20250609-0062,2025-06-09 13:53:28,252.86,cash,large_basket,groceries
MINI-20250609-0063,2025-06-09 14:02:00,10.16,mada,small_basket,groceries
MINI-20250609-0064,2025-06-09 14:03:49,124.18,cash,medium_basket,beverages
MINI-20250609-0065,2025-06-09 14:08:04,391.44,mada,large_basket,groceries
MINI-20250609-0066,2025-06-09 14:10:36,22.29,cash,small_basket,snacks
MINI-20250609-0067,2025-06-09 14:16:05,150.44,mada,medium_basket,groceries
MINI-20250609-0068,2025-06-09 14:18:03,78.4,cash,medium_basket,groceries
MINI-20250609-0069,2025-06-09 14:20:42,388.67,cash,large_basket,snacks
MINI-20250609-0070,2025-06-09 14:25:41,14.14,mada,small_basket,groceries
MINI-20250609-0071,2025-06-09 14:38:07,40.41,mada,small_basket,snacks
MINI-20250609-0072,2025-06-09 14:38:49,376.35,credit,large_basket,personal_care
MINI-20250609-0073,2025-06-09 14:47:25,126.1,cash,medium_basket,groceries
MINI-20250609-0074,2025-06-09 14:51:16,27.36,mada,small_basket,snacks
MINI-20250609-0075,2025-06-09 14:55:58,96.31,mada,medium_basket,beverages
MINI-20250609-0076,2025-06-09 14:56:17,11.25,credit,small_basket,groceries
MINI-20250609-0077,2025-06-09 14:59:28,57.33,credit,medium_basket,beverages
MINI-20250609-0078,2025-06-09 15:21:44,150.54,cash,medium_basket,groceries
MINI-20250609-0079,2025-06-09 15:22:58,17.7,mada,small_basket,beverages
